Date,Close,High,Low,Open,Volume,Daily_Return,Rolling_Volatility,ATR,Rolling_Mean,Upper_Band,Lower_Band
2014-04-11,0.4291844666004181,0.4386587281614473,0.4234998927224845,0.4320267394216215,353112000,-0.0141458475367647,0.0185106368065245,0.0140422142163575,0.4343123778700828,0.4501750426947918,0.4184497130453739
2014-04-14,0.4339216351509094,0.4355796254213012,0.4291845039580592,0.4320267770266635,290184000,0.011037604850927,0.0186434150269564,0.0138899507777226,0.4349045246839523,0.4496920846333305,0.4201169647345742
2014-04-15,0.4370007514953613,0.4393693169585724,0.4301318947107326,0.4343953181916181,304636000,0.0070960194077003,0.0179711208748325,0.012688749381312,0.4351532235741615,0.4499042617697511,0.4204021853785719
2014-04-16,0.4379481077194214,0.4396060976744613,0.4325004022366986,0.4391323902923819,235136000,0.0021678594849512,0.0175374201626756,0.0122657894997021,0.4350703254342079,0.4497343770515432,0.4204062738168726
2014-04-17,0.4396060705184936,0.4436326536062424,0.4353426761076194,0.4362900908132532,153532000,0.003785751713156,0.0175581131340652,0.0123503809994356,0.435058481991291,0.4497066777199691,0.4204102862626129
2014-04-21,0.4431589245796203,0.4443432070215033,0.4370006445876207,0.4398429168010357,117004000,0.008081904003137,0.0176414054658828,0.0124011363398991,0.4352598071098327,0.4502504380516884,0.420269176167977
2014-04-22,0.4469487369060516,0.4497910381527907,0.4415010304971731,0.44386959604577,255120000,0.0085518131673107,0.0176777693102481,0.0113691176716764,0.4357572063803673,0.4516255289986282,0.4198888837621064
2014-04-23,0.4521594643592834,0.4533437467686212,0.4469485991697812,0.4476591742624878,261580000,0.0116584454165873,0.0178251589006952,0.0114198748834456,0.4365151420235634,0.4539993648753749,0.4190309191717518
2014-04-24,0.4561861455440521,0.4609232764964605,0.4552387306477815,0.4552387306477815,391492000,0.008905444875459,0.0169058078361808,0.0109461783959645,0.4379718169569969,0.4569290389348908,0.419014594979103
2014-04-25,0.4436326920986175,0.4595021015613293,0.4426852490752556,0.4552386785450116,313600000,-0.0275182698292233,0.0179150717594499,0.0106754866256595,0.4390850484371185,0.4564880876025744,0.4216820092716626
2014-04-28,0.4417378306388855,0.4495541013983221,0.436290125065004,0.447185536212767,226788000,-0.0042712394588603,0.0179614620755142,0.0107769974653507,0.439973258972168,0.4558776843143227,0.4240688336300133
2014-04-29,0.4426851868629455,0.44434320486194,0.4377112175725236,0.443395761971726,171300000,0.0021446119357491,0.0179573007751786,0.0100156706710967,0.4408969983458519,0.4549894521906693,0.4268045445010345
2014-04-30,0.4374743998050689,0.4424483978996605,0.4365269850420628,0.4419746905181574,305740000,-0.0117708638384818,0.0156609960166629,0.0097449710963878,0.440683826804161,0.454851509099494,0.4265161445088281
2014-05-01,0.439842939376831,0.4450537767414683,0.4362900918688253,0.4441063620335422,198104000,0.0054141215413232,0.0156435398371127,0.0091866658622801,0.4407311901450157,0.4548800233351044,0.4265823569549269
2014-05-02,0.4365269541740417,0.4419746592649141,0.4339215214067266,0.4419746592649141,156376000,-0.0075390211048684,0.0155283404593126,0.0086791160350819,0.4403759032487869,0.4545747345126605,0.4261770719849133
2014-05-05,0.4412640333175659,0.4445800126073239,0.4355794610894569,0.4360531683829197,239260000,0.0108517448882103,0.0139750737000906,0.0088652155134379,0.4409443572163581,0.4542592323397799,0.4276294820929364
2014-05-06,0.4322635531425476,0.4493172161704558,0.4310792705956717,0.4455275289617668,416188000,-0.0203970400835749,0.0147863340607916,0.0095081100367911,0.4409917309880257,0.4541683908194616,0.4278150711565897
2014-05-07,0.4327372908592224,0.436290138748988,0.428000160339535,0.4322635834543587,293900000,0.0010959464734667,0.0122174833390431,0.0095927016776261,0.440293000638485,0.4536730071003818,0.4269129941765881
2014-05-08,0.4381849467754364,0.4450537739536793,0.4289475263711709,0.4310792518039346,432728000,0.0125888293689628,0.0126189184010014,0.0101510066836179,0.439890344440937,0.4529989925613898,0.4267816963204842
2014-05-09,0.4275263845920563,0.4289475349088517,0.4194732747582756,0.4249209799919614,539532000,-0.0243243458311736,0.0126099251167159,0.0109630859395663,0.4394995257258415,0.453607054863964,0.425391996587719
2014-05-12,0.4400798082351684,0.4410272229453841,0.4282369549443386,0.4284738227396537,299856000,0.0293629214372128,0.0138806671196641,0.0113352881322599,0.440044292807579,0.4532898057072418,0.4267987799079162
2014-05-13,0.4329741895198822,0.441264197295968,0.4315530671113898,0.4341584723113903,221104000,-0.0161462048072179,0.0142087697307703,0.0115721440312412,0.4399969205260277,0.4533410436002,0.4266527974518553
2014-05-14,0.4287106096744537,0.4348688892414827,0.4284737701437333,0.4332108995843653,214320000,-0.009847191700171,0.014267575486724,0.0114029516712821,0.4395824134349823,0.4538045545066473,0.4253602723633172
2014-05-15,0.426342099905014,0.4301318152401803,0.4220786772118325,0.4277632502145819,325896000,-0.0055247286071092,0.0142853251544415,0.0107769720671588,0.4390021130442619,0.4544032690875196,0.4236009570010043
2014-05-16,0.4253947138786316,0.4284738542666785,0.4230261486932914,0.4230261486932914,283960000,-0.0022221263783086,0.0142370586546879,0.010218667012878,0.4382915452122688,0.4548437118697539,0.4217393785547837
2014-05-19,0.439132422208786,0.4415009875268557,0.4280001708609639,0.4298950287625248,360076000,0.032294026893042,0.0160169100887866,0.0108954017527929,0.4380902200937271,0.4544903651904662,0.421690074996988
2014-05-20,0.4340164363384247,0.4404410099413158,0.431874921259316,0.4392512730383521,256200000,-0.0116502121265118,0.0160639399056395,0.0110673936714441,0.4374436050653457,0.4533865479373444,0.4215006621933471
2014-05-21,0.4340164363384247,0.4394892317651709,0.4313990038056783,0.4356820623294608,216712000,0.0,0.0157762016951994,0.0110192896062191,0.4365364536643028,0.4509445893607886,0.4221283179678171
2014-05-22,0.4359200000762939,0.4382994737677019,0.433064637319717,0.433064637319717,130364000,0.004385925459249,0.015644682932,0.0108179823626332,0.4355231463909149,0.446571433413471,0.4244748593683588
2014-05-23,0.4399652183055877,0.4421067622246138,0.4356821588331071,0.4382995919456151,182656000,0.0092797261621073,0.0146359685431974,0.0106339860678931,0.4353397727012634,0.4459337314786382,0.4247458139238887
2014-05-27,0.4478173851966858,0.4478173851966858,0.4411548529397168,0.4425825485539119,209680000,0.0178472446556994,0.0151479003769522,0.0098921447333441,0.4356437504291534,0.4473057394377238,0.423981761420583
2014-05-28,0.4516246318817138,0.4544799952332051,0.4452000572494661,0.4494831164594879,224676000,0.0085017840103638,0.0152441657875406,0.0099628561315074,0.4360907226800918,0.4494506825158222,0.4227307628443615
2014-05-29,0.4509106874465942,0.4551937457399373,0.4499589093216574,0.4513865765090626,171884000,-0.0015808359082296,0.0149586074239188,0.0091863267626339,0.4367625370621681,0.4516763992424101,0.4218486748819261
2014-05-30,0.4521006345748901,0.4532903719672355,0.4485314223978541,0.4509108971825448,239128000,0.00263898630355,0.0149344075926241,0.0081897037306497,0.437375421822071,0.4537574813718192,0.4209933622723228
2014-06-02,0.4506728947162628,0.456383621940847,0.4468657243228252,0.4535282583285549,181500000,-0.0031580133922392,0.0148268889420804,0.0079052079638421,0.4380827188491821,0.4554993709718244,0.4206660667265399
2014-06-03,0.4487692713737488,0.4521005239106679,0.4428205575025588,0.4516246347433323,243212000,-0.0042239579189969,0.0147199572881553,0.0078744105512372,0.4384579807519912,0.4564762704436818,0.4204396910603007
2014-06-04,0.4492450952529907,0.4525763473057842,0.4473415104947233,0.447579469226594,161236000,0.001060286230796,0.0138380311051087,0.0077915332450452,0.4393070578575134,0.4576929872226361,0.4209211284923908
2014-06-05,0.4511486887931824,0.452576356115499,0.4473415192025384,0.4499589518418019,188696000,0.0042373162451994,0.0138448301024068,0.0075902260225175,0.4402276277542114,0.4590666399059431,0.4213886156024797
2014-06-06,0.4528143405914306,0.4568594407829474,0.4516246035724217,0.4532902297259206,161052000,0.0036920240258346,0.0136339750542291,0.0076090150522588,0.4409590974450111,0.4605838221073591,0.4213343727826632
2014-06-09,0.4532902836799621,0.4575733431313101,0.4492451830069669,0.4523385052976943,247456000,0.0010510777726471,0.0121854080576229,0.0070534355148387,0.4422472923994064,0.4615389491202035,0.4229556356786093
2014-06-10,0.4556696712970733,0.4578112147980434,0.4497209866258778,0.4516245713937735,217608000,0.0052491476274199,0.0105185946852896,0.007019445478422,0.4430267855525017,0.4631898480108057,0.4228637230941977
2014-06-11,0.4616184532642364,0.4628081903761311,0.4540041130556547,0.4540041130556547,266228000,0.01305503162023,0.009906105615626,0.0070704347184923,0.4444589987397194,0.4656581988020787,0.4232597986773601
2014-06-12,0.4644738137722015,0.4666153292140707,0.4575733215467685,0.4616184503945192,337148000,0.0061855423841357,0.0094272256731746,0.0073423755198721,0.4462471589446067,0.4678819730905508,0.4246123447986627
2014-06-13,0.4649496674537658,0.4694706851251369,0.4604286497823948,0.4692327263761713,227852000,0.0010245005583839,0.0091876211095656,0.0075293349449603,0.4481775373220443,0.4692156223631223,0.4271394522809663
2014-06-16,0.4635219275951385,0.4666152492095766,0.4594768278065189,0.4628081081472849,198620000,-0.0030707406813432,0.0092216291346362,0.007478353124386,0.4500838980078697,0.4692565973644759,0.4309111986512635
2014-06-17,0.466615229845047,0.4685188144799767,0.4616183520896161,0.4639978257918872,157608000,0.0066734755483031,0.0065170852793745,0.0073083905820018,0.4514580383896828,0.471255160866892,0.4316609159124736
2014-06-18,0.4661394655704498,0.4682810094951566,0.4611425581117055,0.4654256175955475,215536000,-0.0010196072570437,0.0056269079799878,0.0074443630795141,0.453064189851284,0.4721009363053415,0.4340274433972265
2014-06-19,0.4554317593574524,0.459952748544265,0.4521004787874514,0.4575732745795074,474592000,-0.0229710355030625,0.0081688215843444,0.0081072228804867,0.4541349560022354,0.4709387576859445,0.4373311543185263
2014-06-20,0.4504349529743194,0.4582872244794367,0.4468657412325001,0.4566215980063691,353148000,-0.0109715808800482,0.0086822365154949,0.0082431932825521,0.4548607036471367,0.4694614824836939,0.4402599248105795
2014-06-23,0.445200115442276,0.4454380458727515,0.4392514008312129,0.4444862674197025,414200000,-0.0116217391600644,0.0089718038251851,0.0083791636921947,0.4551224485039711,0.4687544487897829,0.4414904482181592
2014-06-24,0.4382996261119842,0.4480554829839256,0.4363960408240965,0.4444862712062261,275780000,-0.0154997473965984,0.0086981622682443,0.0088380640742496,0.454646560549736,0.4699182289687257,0.4393748921307463
2014-06-25,0.4428204894065857,0.4430584481364457,0.4354441375332782,0.4394892373819392,215420000,0.0103145497401049,0.0088115025032668,0.009008026480693,0.4542063534259796,0.4703286594971219,0.4380840473548372
2014-06-26,0.4368719458580017,0.4430585911760382,0.435444278114622,0.4428206323693542,256908000,-0.0134333069288539,0.0092443341314459,0.009143995128668,0.45350441634655,0.4713601395051907,0.4356486931879092
2014-06-27,0.4373478293418884,0.4399652341832832,0.4337785893480363,0.4363960225550037,302820000,0.0010892974209,0.0092139129660381,0.0089910297508754,0.4527667760848999,0.4720301035149933,0.4335034486548064
2014-06-30,0.4411548972129822,0.4423446342223556,0.4356821012967505,0.4356821012967505,180512000,0.008704897145191,0.0094872631163247,0.0088890515189783,0.4522908762097358,0.4722304256445532,0.4323513267749185
2014-07-01,0.4461518228054046,0.4487692556825872,0.4392513308408183,0.4406790266584759,321180000,0.0113269185585171,0.0098418028752643,0.008940040627642,0.4521600037813186,0.472230802022239,0.4320892055403982
2014-07-02,0.4444862306118011,0.4463898157258366,0.4418687975343059,0.4444862306118011,179284000,-0.0037332408128027,0.0098666487467784,0.008617112807944,0.4519220605492592,0.4722495541837008,0.4315945669148175
2014-07-03,0.4485312402248382,0.4497209771339665,0.4404410122234268,0.4404410122234268,136892000,0.0091004160184433,0.0100474406512179,0.0086341077770725,0.4517911881208419,0.4721732764631807,0.4314090997785032
2014-07-07,0.4449621140956878,0.4494831322292712,0.4442482661413778,0.4492451734559776,127496000,-0.0079573635213486,0.0101445309032861,0.008498139540275,0.4513985767960548,0.4719990202388635,0.4307981333532461
2014-07-08,0.4413928687572479,0.4456759277882737,0.4371098097262221,0.4437723428449768,221940000,-0.0080214589632958,0.0102584221187191,0.0086171149453958,0.4508037060499191,0.4718562968244671,0.4297511152753711
2014-07-09,0.4547179341316223,0.4566215190713058,0.4418687570629349,0.4452000377987732,387668000,0.0301886738947356,0.0123883608117849,0.009194986297582,0.4507561191916466,0.471766659256001,0.4297455791272921
2014-07-10,0.4523385167121887,0.4542421018903315,0.4425826604026892,0.4461518719746175,266308000,-0.005232732735685,0.0120416375524875,0.0090590067937202,0.4502921223640442,0.4706936759159223,0.429890568812166
2014-07-11,0.4532902836799621,0.4547179796189353,0.4511487681370739,0.4528143944888282,191188000,0.0021041033045148,0.0119486384210042,0.008498130239072,0.4497329458594322,0.4690838665372822,0.4303820251815823
2014-07-14,0.4590009450912475,0.460190682008273,0.4535281495998173,0.4551937756105398,272636000,0.012598243591114,0.0123335742825209,0.0081921906808723,0.4494355097413063,0.4679671552297886,0.430903864252824
2014-07-15,0.4609045684337616,0.4620943054504312,0.4566215095006376,0.4597148314170921,395440000,0.0041473190041811,0.0123621695736269,0.0077502873801554,0.4493046417832375,0.4674503883477138,0.4311588952187611
2014-07-16,0.4604286551475525,0.4663773686508988,0.457811250706271,0.4628081575682319,319728000,-0.0010325636125203,0.0122559459084068,0.0078182736188312,0.4489953130483627,0.4660783738567831,0.4319122522399423
2014-07-17,0.4592389464378357,0.463997923207077,0.455193845967829,0.455193845967829,324832000,-0.0025839154370953,0.0122637806704266,0.0079032567743906,0.448650287091732,0.4645103746495792,0.4327901995338848
2014-07-18,0.4387755095958709,0.4532903153146428,0.4380616615765657,0.4497211035836898,567816000,-0.0445594542899568,0.0149790539980072,0.0089740167762494,0.4478174746036529,0.463925515250768,0.4317094339565379
2014-07-21,0.4413928687572479,0.4444861907444092,0.4371098097262221,0.4371098097262221,243364000,0.0059651441434998,0.0149090849767217,0.0090250059257195,0.4473653703927994,0.4636704488847397,0.431060291900859
2014-07-22,0.4394893050193786,0.4471036167943892,0.438537526684591,0.4447241425918503,298816000,-0.0043126291170693,0.0147210090634895,0.0089570177305788,0.4470798298716545,0.4637407038991851,0.4304189558441239
2014-07-23,0.4302093982696533,0.4399652551991896,0.4297335090362653,0.4397273247652826,297352000,-0.0211152049520662,0.0150707233089976,0.0093649268713926,0.4466753184795379,0.4645801801011043,0.4287704568579715
2014-07-24,0.4309231042861938,0.4337784671110736,0.4278297827402555,0.43258873023691,254576000,0.0016589735589485,0.0148568464856918,0.0091269782614125,0.4460804492235183,0.4652690943702355,0.4268918040768011
2014-07-25,0.4233088195323944,0.4304472412085348,0.4225949716916671,0.4294954346323763,266132000,-0.0176697064466111,0.0150683125745743,0.0093479258690291,0.445402292907238,0.4667934969626299,0.424011088851846
2014-07-28,0.4216432571411133,0.4252124687581805,0.4145048339069787,0.4252124687581805,330352000,-0.0039346271904303,0.0150653353267328,0.0095008913539684,0.4446170642971992,0.4682849767071855,0.420949151887213
2014-07-29,0.4230709373950958,0.4287816927892955,0.421643241455153,0.4218812002336673,217972000,0.0033859909527849,0.0149178850544298,0.0089230199982602,0.4437128663063049,0.4692459423706035,0.4181797902420063
2014-07-30,0.4302093982696533,0.4313991355359102,0.4244986707378496,0.4256884080041065,246184000,0.0168729644217822,0.0152266864384169,0.0086510860276803,0.4429157450795173,0.4691149514492106,0.416716538709824
2014-07-31,0.4164084792137146,0.4283058529878758,0.4156946311141496,0.4249745996773413,401880000,-0.0320795387349682,0.0166755774198811,0.0094329114329405,0.441511857509613,0.4702434399164461,0.4127802751027799
2014-08-01,0.4209294021129608,0.423308876324242,0.4149806882191879,0.4164083840921845,219884000,0.0108569424613611,0.0167478175116257,0.0095348964169936,0.4401317656040192,0.4700700032352271,0.4101935279728112
2014-08-04,0.4199776351451874,0.4240227360139776,0.4178361194986434,0.4204535243593557,241724000,-0.0022611083069887,0.0167081089468263,0.0095858836002465,0.4388825416564941,0.4700326412348665,0.4077324420781217
2014-08-05,0.4202156066894531,0.4264022517581373,0.4152186988750871,0.4187879106380418,298136000,0.0005666290877215,0.0166758607233581,0.0097728432387052,0.4378236785531044,0.4700360993031766,0.4056112578030321
2014-08-06,0.419739693403244,0.424974531349092,0.4142668966739417,0.4173601906654164,223456000,-0.0011325454805414,0.0148306815791347,0.0099088116269839,0.4360747665166855,0.4682232084741165,0.4039263245592544
2014-08-07,0.4154566526412964,0.4271160662461982,0.4126012605730506,0.4233089240978259,407696000,-0.0102040403356203,0.0148959243912327,0.0094329202564038,0.4342306733131408,0.4666808439423851,0.4017805026838966
2014-08-08,0.4521006345748901,0.4544801093595809,0.4335407255811871,0.4335407255811871,894348000,0.0882016973386439,0.0254771642545975,0.0116934256635536,0.4341711908578872,0.4664783042371589,0.4018640774786156
2014-08-11,0.4497210383415222,0.4544799866257337,0.4485313012704693,0.4525764016389352,344624000,-0.0052634215733969,0.0253311591042474,0.0115064681810869,0.433707195520401,0.4647548183933576,0.4026595726474444
2014-08-12,0.4497210383415222,0.4521005124836279,0.4447241312968725,0.4494831079466532,296152000,0.0,0.0253061400843771,0.011302513539932,0.433148019015789,0.4624891279893285,0.4038069100422495
2014-08-13,0.4523385167121887,0.4561456870684744,0.4475795679496177,0.4504349315340458,256596000,0.0058202266460987,0.0253510598675224,0.0114894731647919,0.4327435120940208,0.4606910109450074,0.4047960132430342
2014-08-14,0.4473415315151214,0.454004064299344,0.4454379466674054,0.454004064299344,255992000,-0.0110470035436904,0.0254565171033234,0.0115064720960356,0.4321486413478851,0.4581610452432831,0.406136237452487
2014-08-15,0.4530523121356964,0.455669716632091,0.444486194010697,0.4487692530731967,369796000,0.0127660416443624,0.0234429379257508,0.0115404640796207,0.4328624814748764,0.4603805949661875,0.4053443679835652
2014-08-18,0.4592389464378357,0.4597148639706588,0.4504348975641576,0.4549558872014175,284076000,0.0136554524420708,0.0235766110411552,0.011693429441932,0.4337547853589057,0.4635044336731442,0.4040051370446673
